,ema3,ema13,ema144,high,low,close,open,start,end,buy,sell,loss,balance,date
1497322800.0,2634.1961428571426,2627.6401288809357,2767.1749529282674,2642.313,2614.023,2621.0,2636.704,1497322800.0,1497324600.0,,,,436.1232228211,2017-06-13 08:00:00
1497324600.0,2628.2942857142853,2627.759901719869,2764.708143745544,2646.297,2620.249,2635.45,2626.891,1497324600.0,1497326400.0,,,,436.1232228211,2017-06-13 08:30:00
1497326400.0,2631.542857142857,2629.386592215255,2762.516828750054,2646.297,2633.966,2645.998,2637.07,1497326400.0,1497328200.0,,,,436.1232228211,2017-06-13 09:00:00
1497328200.0,2639.4131428571427,2632.449723730672,2760.5509452342844,2660.939,2644.108,2650.795,2645.998,1497328200.0,1497330000.0,,,,436.1232228211,2017-06-13 09:30:00
1497330000.0,2647.232285714286,2636.561199541625,2758.6822977623165,2684.463,2650.788,2673.0,2650.788,1497330000.0,1497331800.0,,,,436.1232228211,2017-06-13 10:00:00
1497331800.0,2662.7982857142856,2643.7401641353763,2757.2071028869536,2688.964,2672.641,2680.909,2673.095,1497331800.0,1497333600.0,,,,436.1232228211,2017-06-13 10:30:00
1497333600.0,2674.3472857142856,2650.034427266415,2755.8791119726848,2720.0,2679.09,2712.007,2680.91,1497333600.0,1497335400.0,,,,436.1232228211,2017-06-13 11:00:00
1497335400.0,2697.549428571429,2661.170498154693,2755.06979083126,2751.604,2708.071,2751.604,2712.007,1497335400.0,1497337200.0,,,,436.1232228211,2017-06-13 11:30:00
1497337200.0,2730.1912857142856,2676.5513668076755,2754.8780067365346,2751.604,2728.567,2728.567,2751.604,1497337200.0,1497339000.0,,,,436.1232228211,2017-06-13 12:00:00
1497339000.0,2732.7832857142857,2685.711004939724,2754.319011810555,2729.901,2702.097,2721.007,2728.567,1497339000.0,1497340800.0,,,,436.1232228211,2017-06-13 12:30:00
1497340800.0,2727.538,2692.2932234624304,2753.6739213986157,2734.11,2715.701,2731.35,2721.0,1497340800.0,1497342600.0,,,,436.1232228211,2017-06-13 13:00:00
1497342600.0,2727.9972857142857,2700.545828648378,2753.2061775265065,2778.164,2731.508,2743.001,2735.112,1497342600.0,1497344400.0,,,,436.1232228211,2017-06-13 13:30:00
1497344400.0,2736.5301428571433,2708.9020681802194,2752.9023462490745,2754.333,2721.68,2741.22,2739.432,1497344400.0,1497346200.0,,,,436.1232228211,2017-06-13 14:00:00
1497346200.0,2740.3188571428573,2715.8385980499684,2752.567346311811,2748.626,2700.002,2700.002,2741.22,1497346200.0,1497348000.0,,,,436.1232228211,2017-06-13 14:30:00
1497348000.0,2717.9212857142857,2715.3346183243816,2751.5867782943305,2726.1,2698.813,2710.545,2700.002,1497348000.0,1497349800.0,,,,436.1232228211,2017-06-13 15:00:00
1497349800.0,2711.9148571428573,2716.3218182890287,2750.741221606996,2718.481,2684.405,2692.605,2710.544,1497349800.0,1497351600.0,,,,436.1232228211,2017-06-13 15:30:00
1497351600.0,2698.787428571429,2713.9710592944143,2749.575838042657,2690.0,2676.0,2677.335,2684.405,1497351600.0,1497353400.0,,,,436.1232228211,2017-06-13 16:00:00
1497353400.0,2686.442142857143,2709.3280520693697,2748.178597784897,2709.698,2658.608,2694.491,2677.335,1497353400.0,1497355200.0,,,,436.1232228211,2017-06-13 16:30:00
1497355200.0,2689.3198571428575,2707.686810334313,2747.036053211623,2709.698,2687.041,2708.0,2694.491,1497355200.0,1497357000.0,,,,436.1232228211,2017-06-13 17:00:00
1497357000.0,2699.7595714285712,2708.33453115968,2746.141762340372,2736.766,2704.44,2710.687,2708.0,1497357000.0,1497358800.0,,,,436.1232228211,2017-06-13 17:30:00
1497358800.0,2707.6055714285717,2708.641218163194,2745.2662376017315,2719.539,2701.691,2708.922,2710.68,1497358800.0,1497360600.0,,,,436.1232228211,2017-06-13 18:00:00
1497360600.0,2709.294571428571,2707.731332856918,2744.345963178256,2735.0,2711.0,2734.996,2711.0,1497360600.0,1497362400.0,,,,436.1232228211,2017-06-13 18:30:00
1497362400.0,2724.0735714285715,2711.769379132257,2743.8732982055476,2735.0,2701.8,2701.857,2734.996,1497362400.0,1497364200.0,,,,436.1232228211,2017-06-13 19:00:00
1497364200.0,2712.3345714285715,2709.9270927766706,2742.8955257402545,2719.272,2693.829,2707.001,2701.883,1497364200.0,1497366000.0,,,,436.1232228211,2017-06-13 19:30:00
1497366000.0,2709.5305714285714,2708.9671302963475,2742.0200964684145,2716.491,2679.672,2710.96,2707.001,1497366000.0,1497367800.0,,,,436.1232228211,2017-06-13 20:00:00
1497367800.0,2708.528428571429,2708.5386716224657,2741.245839867863,2732.343,2706.09,2726.055,2710.958,1497367800.0,1497369600.0,,,,436.1232228211,2017-06-13 20:30:00
1497369600.0,2719.0201428571427,2710.70346841391,2740.8054161656423,2738.996,2726.11,2738.0,2732.324,1497369600.0,1497371400.0,,,,436.1232228211,2017-06-13 21:00:00
1497371400.0,2730.7242857142855,2715.448715532025,2740.5171847959805,2749.435,2732.236,2744.672,2737.998,1497371400.0,1497373200.0,,,,436.1232228211,2017-06-13 21:30:00
1497373200.0,2740.1061428571434,2720.3830540632816,2740.321066489278,2748.0,2740.007,2748.0,2746.991,1497373200.0,1497375000.0,,,,436.1232228211,2017-06-13 22:00:00
1497375000.0,2745.6205714285716,2725.5612893585517,2740.202685180298,2748.0,2735.013,2736.307,2748.0,1497375000.0,1497376800.0,,,,436.1232228211,2017-06-13 22:30:00
1497376800.0,2740.842857142857,2728.4089634602155,2739.8892434282257,2736.307,2708.667,2729.841,2736.307,1497376800.0,1497378600.0,,,,436.1232228211,2017-06-13 23:00:00
1497378600.0,2734.2825714285714,2729.4003447067767,2739.513573651552,2730.0,2702.568,2718.667,2729.0,1497378600.0,1497380400.0,,,,436.1232228211,2017-06-13 23:30:00
1497380400.0,2724.379571428571,2728.104431096533,2738.9527585852898,2737.327,2711.132,2722.9,2718.667,1497380400.0,1497382200.0,,,,436.1232228211,2017-06-14 00:00:00
1497382200.0,2722.682142857143,2727.63277246904,2738.4482836568995,2723.0,2702.701,2714.77,2723.0,1497382200.0,1497384000.0,,,,436.1232228211,2017-06-14 00:30:00
1497384000.0,2717.649571428571,2725.925395731291,2737.8440605723104,2722.338,2696.001,2696.002,2714.769,1497384000.0,1497385800.0,,,,436.1232228211,2017-06-14 01:00:00
1497385800.0,2705.206857142857,2720.7827137811287,2736.9218082592756,2702.823,2665.752,2699.02,2696.002,1497385800.0,1497387600.0,,,,436.1232228211,2017-06-14 01:30:00
1497387600.0,2700.407714285714,2717.6106099836948,2736.154842506541,2719.645,2686.772,2719.645,2699.9,1497387600.0,1497389400.0,,,,436.1232228211,2017-06-14 02:00:00
1497389400.0,2710.3745714285715,2718.1826616645917,2735.678568972057,2720.0,2703.311,2708.374,2719.645,1497389400.0,1497391200.0,,,,436.1232228211,2017-06-14 02:30:00
1497391200.0,2710.2579999999994,2716.7238662446016,2735.089631367896,2723.0,2700.002,2722.95,2703.45,1497391200.0,1497393000.0,,,,436.1232228211,2017-06-14 03:00:00
1497393000.0,2718.3132857142855,2717.544204213142,2734.6910903744874,2723.0,2691.224,2694.887,2721.851,1497393000.0,1497394800.0,,,,436.1232228211,2017-06-14 03:30:00
1497394800.0,2704.8317142857145,2713.3478707503177,2733.8381030489245,2714.097,2692.224,2708.359,2694.886,1497394800.0,1497396600.0,,,,436.1232228211,2017-06-14 04:00:00
1497396600.0,2706.594285714286,2711.826936304574,2733.296849605841,2713.0,2701.4,2710.0,2703.422,1497396600.0,1497398400.0,,,,436.1232228211,2017-06-14 04:30:00
1497398400.0,2707.372142857143,2710.720158282993,2732.746220690307,2711.064,2674.537,2708.0,2710.0,1497398400.0,1497400200.0,,,,436.1232228211,2017-06-14 05:00:00
1497400200.0,2708.622714285714,2709.701519610141,2732.164556111723,2724.25,2702.391,2724.25,2708.0,1497400200.0,1497402000.0,,,,436.1232228211,2017-06-14 05:30:00
1497402000.0,2717.5714285714284,2711.655431956994,2731.868115328844,2737.141,2719.571,2736.907,2724.25,1497402000.0,1497403800.0,,,,436.1232228211,2017-06-14 06:00:00
1497403800.0,2729.1611428571427,2715.668776638326,2731.77937617756,2765.407,2731.971,2759.372,2736.912,1497403800.0,1497405600.0,,,,436.1232228211,2017-06-14 06:30:00
1497405600.0,2747.936,2722.723871837067,2732.026404458327,2774.0,2756.682,2760.019,2759.372,1497405600.0,1497407400.0,,,,436.1232228211,2017-06-14 07:00:00
1497407400.0,2756.532428571428,2729.058879431937,2732.302452269254,2773.915,2758.011,2760.342,2760.018,1497407400.0,1497409200.0,,,,436.1232228211,2017-06-14 07:30:00
1497409200.0,2760.1111428571426,2734.9599477970114,2732.614385523995,2767.931,2750.0,2750.001,2760.35,1497409200.0,1497411000.0,,,,436.1232228211,2017-06-14 08:00:00
1497411000.0,2754.386714285715,2738.2433819932435,2732.746283295624,2760.248,2740.001,2752.594,2750.001,1497411000.0,1497412800.0,,,,436.1232228211,2017-06-14 08:30:00
1497412800.0,2752.96,2741.0268344864353,2732.9392934397943,2760.205,2750.001,2750.411,2750.051,1497412800.0,1497414600.0,,,,436.1232228211,2017-06-14 09:00:00
1497414600.0,2750.976142857143,2743.3030704335497,2733.045168537463,2754.528,2747.157,2749.651,2754.159,1497414600.0,1497416400.0,,,,436.1232228211,2017-06-14 09:30:00
1497416400.0,2750.2885714285717,2744.8042165122583,2733.1504103984844,2764.989,2749.114,2764.989,2749.698,1497416400.0,1497418200.0,,,,436.1232228211,2017-06-14 10:00:00
1497418200.0,2758.524142857143,2749.2480561881725,2733.4915480991867,,,,,,,,,,436.1232228211,
